tweet_id,retweet_count,favorite_count
729854734790754305,1017,3723
729838605770891264,338,1603
729823566028484608,1127,3662
729463711119904772,2098,5325
729113531270991872,288,1743
728986383096946689,742,2893
728760639972315136,1547,4303
728751179681943552,617,2552
728653952833728512,949,3065
728409960103686147,1827,4511
728387165835677696,879,3428
728046963732717569,1086,3949
728035342121635841,1514,4168
728015554473250816,992,3796
727685679342333952,576,2734
727644517743104000,1591,5403
727524757080539137,1088,4122
727314416056803329,673,3071
727286334147182592,747,2831
727175381690781696,1246,3602
727155742655025152,1201,3337
726935089318363137,2210,6318
726887082820554753,1371,3536
726828223124897792,920,3309
726224900189511680,1044,4087
725842289046749185,2423,6533
725786712245440512,1248,3854
725729321944506368,1609,4806
725458796924002305,557,1308
724983749226668032,1170,3450
724771698126512129,568,2161
724405726123311104,1515,4880
724049859469295616,1623,3989
724046343203856385,513,2458
724004602748780546,1395,3841
723912936180330496,1127,3597
723688335806480385,2646,7051
723673163800948736,816,2794
723179728551723008,1692,4872
722974582966214656,1440,3777
722613351520608256,1496,4597
721503162398597120,1649,4241
721001180231503872,551,2351
720785406564900865,700,2863
720775346191278080,570,2259
720415127506415616,1366,3801
720389942216527872,2269,5883
720340705894408192,880,2632
720059472081784833,1021,3564
720043174954147842,1820,4583
719991154352222208,1599,4492
719704490224398336,1301,4189
719551379208073216,1716,4655
719367763014393856,692,2605
719339463458033665,1122,4113
719332531645071360,859,3184
718971898235854848,986,3216
718939241951195136,1587,4813
718631497683582976,7247,17388
718613305783398402,430,2263
718540630683709445,927,2245
718460005985447936,478,2513
718454725339934721,1384,4517
718246886998687744,448,1764
718234618122661888,915,3574
717841801130979328,545,2277
717790033953034240,990,2637
717537687239008257,1667,5330
717428917016076293,408,1479
717421804990701568,759,2898
717047459982213120,1744,5815
717009362452090881,872,2987
716802964044845056,1051,3973
716791146589110272,1459,7755
716730379797970944,397,1136
716447146686459905,5325,12035
716439118184652801,191,2200
716285507865542656,969,2561
716080869887381504,1712,6265
715928423106027520,796,2940
715758151270801409,1291,3427
715733265223708672,1532,4296
715704790270025728,515,2566
715696743237730304,1170,3619
715680795826982913,1447,3980
715360349751484417,1414,5049
715342466308784130,627,2800
715220193576927233,590,2218
715200624753819648,1688,4763
715009755312439296,1107,3823
714982300363173890,937,3438
714962719905021952,3845,6764
714957620017307648,1284,3824
714631576617938945,900,3019
714606013974974464,834,3353
714485234495041536,1013,2462
714258258790387713,671,2828
714251586676113411,762,3031
714214115368108032,801,2119
714141408463036416,1284,4011
713919462244790272,724,3051
713909862279876608,486,1752
713900603437621249,665,2626
713761197720473600,1244,4473
713411074226274305,1190,4102
713177543487135744,2600,6665
713175907180089344,1335,4098
712809025985978368,6102,17583
712717840512598017,4519,11346
712668654853337088,1102,3836
712438159032893441,1422,4918
712309440758808576,24,222
712097430750289920,938,3469
712092745624633345,814,2714
712085617388212225,437,3020
712065007010385924,570,2080
711998809858043904,122,0
711968124745228288,2097,7427
711743778164514816,912,2625
711732680602345472,3702,8100
711694788429553666,16663,30325
711652651650457602,822,3559
711363825979756544,1020,3333
711306686208872448,680,3060
711008018775851008,560,2748
710997087345876993,1267,4226
710844581445812225,614,2357
710833117892898816,476,2476
710658690886586372,515,2145
710609963652087808,2162,4441
710588934686908417,1701,4189
710296729921429505,672,2206
710283270106132480,481,2000
710272297844797440,1145,4155
710269109699739648,1019,2203
710153181850935296,814,2688
710140971284037632,805,2523
710117014656950272,1785,5038
709918798883774466,995,3232
709901256215666688,92,607
709852847387627521,1092,3244
709566166965075968,1075,3262
709556954897764353,975,3028
709519240576036864,219,1389
709449600415961088,519,2028
709409458133323776,617,2433
709225125749587968,522,2216
709207347839836162,5194,11439
709198395643068416,591,2271
709179584944730112,611,1857
709158332880297985,367,1883
709042156699303936,1483,4350
708853462201716736,595,1671
708845821941387268,806,2746
708834316713893888,451,1557
708810915978854401,6267,15256
708738143638450176,742,2548
708711088997666817,641,2344
708479650088034305,618,2347
708469915515297792,733,2858
708400866336894977,9092,14702
708356463048204288,1200,3308
708349470027751425,677,2193
708149363256774660,1415,3995
708130923141795840,786,3105
708119489313951744,899,2488
708109389455101952,502,1806
708026248782585858,1754,4076
707995814724026368,1017,2879
707983188426153984,2,45
707969809498152960,869,2493
707776935007539200,874,3014
707741517457260545,556,2295
707738799544082433,2207,3743
707693576495472641,919,3132
707629649552134146,788,2360
707610948723478529,5738,15634
707420581654872064,635,2077
707411934438625280,546,2120
707387676719185920,1150,3220
707377100785885184,977,3019
707315916783140866,580,2288
707297311098011648,712,2585
707059547140169728,619,2406
707038192327901184,719,2021
707021089608753152,1225,3741
707014260413456384,543,2120
706904523814649856,7128,13461
706901761596989440,527,1892
706681918348251136,895,3032
706644897839910912,989,2356
706593038911545345,582,1992
706538006853918722,1297,3202
706516534877929472,931,2880
706346369204748288,843,3182
706310011488698368,7154,19575
706291001778950144,439,1572
706265994973601792,851,2527
706169069255446529,2004,3600
706166467411222528,1458,4742
706153300320784384,345,1365
705975130514706432,666,2868
705970349788291072,799,2933
705898680587526145,496,2194
705786532653883392,468,1798
705591895322394625,1035,2920
705475953783398401,831,2750
705442520700944385,1464,4073
705428427625635840,1526,3520
705239209544720384,679,2778
705223444686888960,716,2384
705102439679201280,475,1967
705066031337840642,556,2018
704871453724954624,1018,3967
704859558691414016,477,2076
704847917308362754,1370,4712
704819833553219584,899,2452
704761120771465216,2636,6148
704499785726889984,908,2665
704491224099647488,71,690
704480331685040129,981,3150
704364645503647744,3236,7354
704347321748819968,314,1448
704134088924532736,413,1389
704113298707505153,520,1718
704054845121142784,844,2696
703774238772166656,405,1710
703769065844768768,1025,3022
703631701117943808,602,2368
703611486317502464,1385,3551
703425003149250560,1224,3509
703407252292673536,624,2261
703382836347330562,1035,3229
703356393781329922,346,1769
703268521220972544,495,1827
703079050210877440,2807,6828
703041949650034688,11344,24383
702932127499816960,654,2376
702899151802126337,413,1485
702684942141153280,965,2989
702671118226825216,509,2022
702598099714314240,3142,11353
702539513671897089,873,2654
702332542343577600,1387,2938
702321140488925184,955,3034
702276748847800320,695,2287
702217446468493312,1228,4401
701981390485725185,893,3166
701952816642965504,932,3546
701889187134500865,1257,3252
701805642395348998,1512,3129
701601587219795968,416,1930
701570477911896070,841,2584
701545186879471618,551,2457
701214700881756160,4643,11296
700890391244103680,510,2047
700864154249383937,558,2404
700847567345688576,452,2282
700796979434098688,863,2262
700747788515020802,8461,21060
700518061187723268,723,2399
700505138482569216,523,2112
700462010979500032,1626,3788
700167517596164096,656,2436
700151421916807169,610,2060
700143752053182464,2443,6938
700062718104104960,614,2453
700029284593901568,532,1919
700002074055016451,1206,3038
699801817392291840,851,2781
699788877217865730,470,2065
699779630832685056,1110,2511
699775878809702401,541,1811
699691744225525762,4166,9488
699446877801091073,2401,5522
699434518667751424,468,2034
699423671849451520,290,1252
699413908797464576,572,1933
699370870310113280,394,1755
699323444782047232,784,2911
699088579889332224,565,2091
699079609774645248,576,2260
699072405256409088,1081,2724
699060279947165696,1627,3439
699036661657767936,1094,2408
698989035503689728,879,3086
698953797952008193,832,2492
698907974262222848,556,2343
698710712454139905,620,2277
698703483621523456,337,1329
698635131305795584,315,1198
698549713696649216,561,2151
698355670425473025,397,1707
698342080612007937,873,2081
698262614669991936,1800,4411
698195409219559425,5458,15544
698178924120031232,678,2596
697995514407682048,305,1416
697990423684476929,1174,3021
697943111201378304,618,2208
697881462549430272,1058,2788
697630435728322560,498,1604
697616773278015490,925,2897
697596423848730625,1134,2789
697575480820686848,455,1892
697516214579523584,996,1880
697482927769255936,603,2244
697463031882764288,1275,3176
697270446429966336,1719,4352
697259378236399616,908,3047
697255105972801536,1058,2853
697242256848379904,618,2333
696900204696625153,941,2926
696894894812565505,621,2174
696886256886657024,1631,4453
696877980375769088,642,2266
696754882863349760,329,1375
696744641916489729,838,1899
696713835009417216,587,2181
696518437233913856,1573,3645
696490539101908992,127,1136
696488710901260288,930,2317
696405997980676096,1054,2932
696100768806522880,588,1781
695816827381944320,1056,2767
695794761660297217,709,2921
695767669421768709,666,1713
695629776980148225,1900,4209
695446424020918272,1657,4100
695409464418041856,3257,8009
695314793360662529,1303,3344
695095422348574720,552,2463
695074328191332352,998,2616
695064344191721472,530,1482
695051054296211456,718,2440
694925794720792577,823,2502
694905863685980160,839,2541
694669722378485760,13106,33087
694356675654983680,251,1388
694352839993344000,542,1882
694342028726001664,432,1465
694329668942569472,451,1826
694206574471057408,1860,3826
694183373896572928,844,2714
694001791655137281,926,3146
693993230313091072,359,1740
693942351086120961,330,1628
693647888581312512,521,2481
693644216740769793,115,1268
693642232151285760,377,2362
693629975228977152,723,2265
693622659251335168,338,1422
693590843962331137,1783,4669
693582294167244802,223,1523
693486665285931008,572,1634
693280720173801472,1126,3094
693267061318012928,734,2205
693262851218264065,452,2052
693231807727280129,672,2660
693155686491000832,2903,7272
693109034023534592,551,1570
693095443459342336,406,1707
692919143163629568,700,2504
692905862751522816,791,2241
692901601640583168,539,1619
692894228850999298,718,2088
692828166163931137,799,2663
692752401762250755,3310,6296
692568918515392513,1396,4039
692535307825213440,1237,2909
692530551048294401,370,1708
692423280028966913,198,1369
692417313023332352,3145,8672
692187005137076224,749,2343
692158366030913536,720,1976
692142790915014657,355,1514
692041934689402880,1134,3130
692017291282812928,873,2677
691820333922455552,1498,3663
691793053716221953,3838,7505
691756958957883396,889,2607
691675652215414786,461,1800
691483041324204033,502,2203
691459709405118465,1028,3736
691444869282295808,754,2439
691416866452082688,6931,17887
691321916024623104,602,2392
691096613310316544,796,2767
691090071332753408,307,1606
690989312272396288,2620,5455
690959652130045952,1118,3322
690938899477221376,1754,3779
690932576555528194,911,3031
690735892932222976,1157,3507
690728923253055490,469,2009
690690673629138944,751,2156
690649993829576704,250,1203
690607260360429569,14,279
690597161306841088,548,1789
690400367696297985,406,1746
690374419777196032,763,2978
690360449368465409,796,2456
690348396616552449,464,1373
690248561355657216,370,1544
690021994562220032,924,2587
690015576308211712,663,2311
690005060500217858,1539,3391
689999384604450816,329,1308
689993469801164801,409,1349
689977555533848577,410,1271
689905486972461056,624,2263
689877686181715968,1045,2805
689835978131935233,689,2020
689661964914655233,852,3003
689659372465688576,3485,9544
689623661272240129,581,2045
689599056876867584,5028,10789
689557536375177216,405,1904
689517482558820352,1300,3136
689289219123089408,850,2075
689283819090870273,1005,3024
689280876073582592,642,1829
689275259254616065,225,1055
689255633275777024,978,2356
689154315265683456,899,2862
689143371370250240,457,1868
688916208532455424,773,2501
688908934925697024,708,1944
688898160958271489,711,1933
688894073864884227,622,2062
688828561667567616,326,1279
688804835492233216,170,890
688789766343622656,604,2060
688547210804498433,627,2405
688519176466644993,661,2154
688385280030670848,4084,8571
688211956440801280,760,2082
688179443353796608,532,1980
688116655151435777,700,2618
688064179421470721,324,1601
687841446767013888,2256,5033
687826841265172480,1012,2526
687818504314159109,866,2281
687807801670897665,660,2202
687732144991551489,597,1625
687704180304273409,767,2246
687664829264453632,471,1805
687494652870668288,529,1762
687480748861947905,222,1476
687476254459715584,483,1833
687460506001633280,492,1911
687399393394311168,555,1753
687317306314240000,8359,18681
687312378585812992,1736,4019
687127927494963200,2055,4981
687124485711986689,462,2020
687109925361856513,2238,5370
687102708889812993,873,2171
687096057537363968,552,2082
686947101016735744,2905,7997
686760001961103360,1258,3244
686749460672679938,1321,3206
686730991906516992,1093,3814
686683045143953408,735,2611
686618349602762752,1239,3415
686606069955735556,492,1754
686394059078897668,632,1600
686386521809772549,791,3015
686377065986265092,515,2052
686358356425093120,602,2000
686286779679375361,1527,3729
686050296934563840,664,2065
686035780142297088,104,1062
686034024800862208,1038,2851
686007916130873345,366,2284
686003207160610816,563,1683
685973236358713344,477,1941
685943807276412928,536,1499
685906723014619143,2596,6911
685681090388975616,110,1887
685667379192414208,510,2186
685663452032069632,1335,2976
685641971164143616,700,2695
685547936038666240,14150,30395
685532292383666176,1047,2814
685325112850124800,3589,8688
685321586178670592,579,2450
685315239903100929,944,3033
685307451701334016,397,1928
685268753634967552,1078,2846
685198997565345792,589,2142
685169283572338688,1281,3789
684969860808454144,328,2218
684959798585110529,2816,6298
684940049151070208,947,2965
684926975086034944,417,3226
684914660081053696,1324,3226
684902183876321280,466,1719
684880619965411328,728,1924
684830982659280897,19717,32396
684800227459624960,905,2517
684594889858887680,3170,8191
684588130326986752,1280,3815
684567543613382656,1105,2762
684538444857667585,856,2439
684481074559381504,1071,3571
684460069371654144,503,1820
684241637099323392,2954,7491
684225744407494656,184,1148
684222868335505415,1241,3521
684200372118904832,945,1987
684195085588783105,457,1765
684188786104872960,1054,3226
684177701129875456,594,1867
684147889187209216,1375,2746
684122891630342144,426,1862
684097758874210310,1299,3798
683857920510050305,1021,3527
683852578183077888,316,1796
683849932751646720,856,2416
683834909291606017,1023,2416
683828599284170753,973,2592
683773439333797890,1221,3077
683742671509258241,3008,5984
683515932363329536,2619,6797
683498322573824003,874,2934
683481228088049664,904,2451
683462770029932544,620,2240
683449695444799489,1459,3583
683391852557561860,2180,7056
683357973142474752,824,2671
683142553609318400,938,2650
683111407806746624,818,3141
683098815881154561,589,2000
683078886620553216,520,1858
683030066213818368,671,2000
682962037429899265,14899,33829
682808988178739200,155,1628
682788441537560576,1019,2287
682750546109968385,398,1407
682697186228989953,332,1217
682662431982772225,988,2819
682638830361513985,535,1913
682429480204398592,1046,3182
682406705142087680,1589,6972
682393905736888321,598,2077
682389078323662849,424,1543
682303737705140231,886,2826
682259524040966145,1079,3816
682242692827447297,1040,2971
682088079302213632,8908,16811
682059653698686977,1531,4542
682047327939461121,848,2955
682032003584274432,1795,6069
682003177596559360,1371,2873
681981167097122816,922,2600
681891461017812993,746,2276
681694085539872773,3695,11826
681679526984871937,400,1630
681654059175129088,819,2427
681610798867845120,418,1735
681579835668455424,1178,3255
681523177663676416,5213,13188
681340665377193984,245,1516
681339448655802368,3708,8565
681320187870711809,672,2411
681302363064414209,1625,3601
681297372102656000,857,2959
681281657291280384,997,2964
681261549936340994,236,1334
681242418453299201,470,1358
681231109724700672,441,2243
681193455364796417,1339,3422
680970795137544192,585,2214
680959110691590145,1824,4224
680940246314430465,937,2926
680934982542561280,394,1920
680913438424612864,563,2212
680889648562991104,326,1614
680836378243002368,1185,3191
680805554198020098,607,1980
680801747103793152,742,2189
680798457301471234,938,2608
680609293079592961,628,2414
680583894916304897,1192,3308
680497766108381184,1735,3891
680494726643068929,440,1575
680473011644985345,673,2346
680440374763077632,443,1329
680221482581123072,262,1361
680206703334408192,1049,2592
680191257256136705,441,1981
680176173301628928,1397,3564
680161097740095489,672,2142
680145970311643136,1561,3314
680130881361686529,857,2117
680115823365742593,830,2497
680100725817409536,1252,3304
680085611152338944,8151,11756
680070545539371008,776,2388
679877062409191424,581,1800
679872969355714560,598,2010
679862121895714818,557,2253
679854723806179328,1102,2615
679844490799091713,687,2186
679828447187857408,12605,33186
679777920601223168,998,2855
679736210798047232,718,1914
679729593985699840,749,1992
679722016581222400,426,1538
679530280114372609,1885,4374
679527802031484928,653,2429
679511351870550016,1147,3073
679503373272485890,1338,2918
679475951516934144,585,1926
679462823135686656,17028,29431
679405845277462528,1073,2165
679158373988876288,7247,19447
679148763231985668,927,2556
679132435750195208,1036,2707
679111216690831360,2315,5439
679062614270468097,7214,15490
679047485189439488,587,2057
679001094530465792,1096,2599
678991772295516161,1017,2070
678969228704284672,409,1498
678800283649069056,821,2355
678798276842360832,1030,3166
678774928607469569,821,2575
678767140346941444,1229,3222
678764513869611008,416,1481
678755239630127104,2935,6492
678740035362037760,1490,3403
678708137298427904,2191,5132
678675843183484930,1321,2605
678643457146150913,360,1880
678446151570427904,1372,3654
678424312106393600,2278,5006
678410210315247616,1610,3829
678399652199309312,28586,73527
678396796259975168,375,1457
678389028614488064,383,1714
678380236862578688,823,2243
678341075375947776,473,1574
678334497360859136,224,1181
678278586130948096,5497,10421
678255464182861824,328,1452
678023323247357953,341,1741
678021115718029313,5639,12386
677961670166224897,1525,3140
677918531514703872,364,1218
677895101218201600,1845,4398
677716515794329600,877,2785
677700003327029250,1292,3116
677698403548192770,286,1117
677687604918272002,756,2262
677673981332312066,1351,3035
677662372920729601,843,1777
677644091929329666,727,1711
677573743309385728,600,1939
677565715327688705,411,1190
677557565589463040,1017,2223
677547928504967168,3297,6329
677530072887205888,204,967
677335745548390400,1551,2762
677334615166730240,253,1228
677331501395156992,209,987
677328882937298944,1345,3338
677314812125323265,471,1499
677301033169788928,354,1114
677269281705472000,636,1798
677228873407442944,1468,3210
677187300187611136,813,2484
676975532580409345,951,2527
676957860086095872,720,2028
676949632774234114,348,1188
676948236477857792,776,1960
676946864479084545,327,1577
676942428000112642,668,1877
676936541936185344,4434,11630
676916996760600576,1617,2697
676897532954456065,649,2052
676864501615042560,628,1901
676821958043033607,13799,20744
676819651066732545,602,1656
676811746707918848,379,1305
676776431406465024,1805,4530
676617503762681856,855,2615
676613908052996102,177,986
676606785097199616,387,1724
676603393314578432,340,1042
676593408224403456,1892,4138
676590572941893632,110,840
676588346097852417,701,2085
676582956622721024,252,1082
676575501977128964,989,2334
676533798876651520,490,1700
676496375194980353,470,1375
676470639084101634,4182,10594
676440007570247681,590,1565
676430933382295552,302,1262
676263575653122048,484,1895
676237365392908289,251,1089
676219687039057920,27787,70961
676215927814406144,516,1572
676191832485810177,919,2058
676146341966438401,592,1754
676121918416756736,1028,1966
676101918813499392,1051,2585
676098748976615425,1251,2681
676089483918516224,392,1181
675898130735476737,505,1448
675891555769696257,765,1924
675888385639251968,841,2118
675878199931371520,1243,3780
675870721063669760,500,1469
675853064436391936,1136,2426
675849018447167488,123,865
675845657354215424,780,2047
675822767435051008,475,1382
675820929667219457,208,956
675798442703122432,3047,9322
675781562965868544,420,1458
675740360753160193,296,1061
675710890956750848,722,1695
675707330206547968,600,1786
675706639471788032,86,583
675534494439489536,363,1663
675531475945709568,332,1068
675522403582218240,248,942
675517828909424640,407,1151
675501075957489664,5224,15564
675497103322386432,1136,2824
675489971617296384,528,1155
675483430902214656,855,1666
675432746517426176,503,1362
675372240448454658,458,1530
675362609739206656,196,942
675354435921575936,14904,29497
675349384339542016,2001,3534
675334060156301312,1134,2487
675166823650848770,1387,3179
675153376133427200,2265,5600
675149409102012420,1501,3355
675147105808306176,200,841
675146535592706048,257,1054
675145476954566656,783,1917
675135153782571009,413,1165
675113801096802304,688,1740
675111688094527488,214,867
675109292475830276,999,2521
675047298674663426,275,929
675015141583413248,1048,2425
675006312288268288,201,876
675003128568291329,406,1393
674999807681908736,957,1996
674805413498527744,318,762
674800520222154752,749,2704
674793399141146624,954,2223
674790488185167872,219,986
674788554665512960,181,719
674781762103414784,1050,1806
674774481756377088,411,990
674767892831932416,692,1631
674764817387900928,200,700
674754018082705410,384,1229
674752233200820224,401,1313
674743008475090944,467,1260
674742531037511680,45,430
674739953134403584,327,968
674737130913071104,80,580
674690135443775488,412,1026
674670581682434048,568,1448
674664755118911488,205,813
674646392044941312,430,1281
674644256330530816,242,929
674638615994089473,512,1519
674632714662858753,503,1345
674606911342424069,86,840
674468880899788800,1784,5566
674447403907457024,315,957
674436901579923456,344,987
674422304705744896,466,1285
674416750885273600,117,611
674410619106390016,402,1070
674394782723014656,489,1336
674372068062928900,280,767
674330906434379776,66,505
674318007229923329,450,1253
674307341513269249,6044,10156
674291837063053312,5146,13205
674271431610523648,645,1393
674269164442398721,202,824
674265582246694913,734,1463
674262580978937856,386,1180
674255168825880576,466,1306
674082852460433408,144,682
674075285688614912,246,889
674063288070742018,1911,5736
674053186244734976,1131,2948
674051556661161984,432,1294
674045139690631169,566,1268
674042553264685056,110,636
674038233588723717,368,980
674036086168010753,181,761
674024893172875264,1087,1586
674019345211760640,265,1016
674014384960745472,560,1389
674008982932058114,300,1083
673956914389192708,838,1751
673919437611909120,327,1056
673906403526995968,1438,2849
673887867907739649,221,842
673716320723169284,670,2788
673715861853720576,1815,3172
673711475735838725,265,941
673709992831262724,236,752
673708611235921920,256,954
673707060090052608,346,987
673705679337693185,359,1125
673700254269775872,501,1282
673697980713705472,1697,3515
673689733134946305,569,1544
673688752737402881,440,1126
673686845050527744,377,1277
673680198160809984,418,1230
673662677122719744,328,1130
673656262056419329,199,650
673636718965334016,308,995
673612854080196609,632,1426
673583129559498752,314,1067
673580926094458881,239,738
673576835670777856,488,1235
673363615379013632,267,932
673359818736984064,594,1288
673355879178194945,493,1345
673352124999274496,475,1496
673350198937153538,185,686
673345638550134785,1104,2234
673343217010679808,235,859
673342308415348736,492,1138
673320132811366400,6894,11980
673317986296586240,216,782
673295268553605120,2752,6736
673270968295534593,313,960
673240798075449344,617,1279
673213039743795200,724,1977
673148804208660480,549,1493
672997845381865473,631,1754
672995267319328768,253,844
672988786805112832,254,878
672984142909456390,471,1120
672980819271634944,891,1628
672975131468300288,783,1498
672970152493887488,305,840
672968025906282496,471,1186
672964561327235073,557,1261
672902681409806336,425,1232
672898206762672129,363,796
672884426393653248,731,1369
672877615439593473,302,908
672834301050937345,504,1158
672828477930868736,419,1109
672640509974827008,272,875
672622327801233409,423,1151
672614745925664768,512,1091
672609152938721280,338,970
672604026190569472,337,973
672594978741354496,531,1178
672591762242805761,286,846
672591271085670400,157,642
672538107540070400,318,902
672523490734551040,146,551
672488522314567680,373,990
672482722825261057,519,992
672481316919734272,110,639
672475084225949696,608,1299
672466075045466113,448,1191
672272411274932228,2933,5726
672267570918129665,538,1318
672264251789176834,287,1012
672256522047614977,1329,2510
672254177670729728,652,1276
672248013293752320,524,1531
672245253877968896,132,607
672239279297454080,276,806
672231046314901505,876,1624
672222792075620352,176,703
672205392827572224,1010,1992
672169685991993344,320,908
672160042234327040,304,767
672139350159835138,597,1546
672125275208069120,993,2119
672095186491711488,328,878
672082170312290304,319,839
672068090318987265,441,1141
671896809300709376,3677,7622
671891728106971137,483,1176
671882082306625538,1214,3113
671879137494245376,575,1247
671874878652489728,479,1108
671866342182637568,420,999
671855973984772097,374,794
671789708968640512,3003,6327
671768281401958400,435,1050
671763349865160704,776,1496
671744970634719232,666,1211
671743150407421952,202,675
671735591348891648,657,1286
671729906628341761,3806,7491
671561002136281088,6324,11397
671550332464455680,183,810
671547767500775424,499,1205
671544874165002241,889,1728
671542985629241344,487,966
671538301157904385,336,837
671536543010570240,344,1037
671533943490011136,497,898
671528761649688577,217,739
671520732782923777,454,1221
671518598289059840,253,833
671511350426865664,606,1426
671504605491109889,3129,6248
671497587707535361,390,828
671488513339211776,415,885
671486386088865792,173,512
671485057807351808,196,678
671390180817915904,653,1279
671362598324076544,258,979
671357843010908160,133,351
671355857343524864,105,421
671347597085433856,371,836
671186162933985280,176,642
671182547775299584,284,979
671166507850801152,302,783
671163268581498880,968,1459
671159727754231808,69,313
671154572044468225,186,625
671151324042559489,128,587
671147085991960577,192,586
671141549288370177,572,1023
671138694582165504,344,823
671134062904504320,163,654
671122204919246848,2189,3088
671115716440031232,673,1217
671109016219725825,377,1004
670995969505435648,244,970
670842764863651840,7578,22083
670840546554966016,166,524
670838202509447168,599,983
670833812859932673,109,382
670832455012716544,184,647
670826280409919488,3515,4874
670823764196741120,161,677
670822709593571328,83,544
670815497391357952,1322,2788
670811965569282048,231,984
670807719151067136,428,1050
670804601705242624,820,1741
670803562457407488,78,303
670797304698376195,203,661
670792680469889025,238,733
670789397210615808,210,584
670786190031921152,170,529
670783437142401025,331,725
670782429121134593,660,1350
670780561024270336,249,702
670778058496974848,62,298
670764103623966721,371,957
670755717859713024,89,393
670733412878163972,446,851
670727704916926465,314,737
670717338665226240,418,1051
670704688707301377,319,687
670691627984359425,209,520
670679630144274432,243,666
670676092097810432,35,215
670668383499735048,4324,9467
670474236058800128,633,1341
670468609693655041,77,317
670465786746662913,467,855
670452855871037440,174,489
670449342516494336,569,1076
670444955656130560,1746,6061
670442337873600512,175,581
670435821946826752,437,940
670434127938719744,562,1255
670433248821026816,100,296
670428280563085312,524,1233
670427002554466305,142,464
670421925039075328,552,1148
670420569653809152,265,540
670417414769758208,281,501
670411370698022913,771,1796
670408998013820928,188,486
670403879788544000,130,378
670385711116361728,173,493
670374371102445568,238,669
670361874861563904,55,288
670338931251150849,96,374
670319130621435904,1067,3470
670303360680108032,107,382
670290420111441920,250,623
670093938074779648,277,911
670086499208155136,218,622
670079681849372674,1057,1957
670073503555706880,681,1386
670069087419133954,205,554
670061506722140161,290,668
670055038660800512,279,592
670046952931721218,151,576
670040295598354432,97,659
670037189829525505,240,527
670003130994700288,77,296
669993076832759809,70,288
669972011175813120,134,395
669970042633789440,43,272
669942763794931712,133,443
669926384437997569,81,339
669923323644657664,50,202
669753178989142016,341,709
669749430875258880,55,229
669684865554620416,75,448
669683899023405056,94,339
669682095984410625,116,312
669680153564442624,244,588
669661792646373376,367,715
669625907762618368,1570,3127
669603084620980224,316,846
669597912108789760,133,447
669583744538451968,804,1323
669573570759163904,120,388
669571471778410496,882,1408
669567591774625800,45,202
669564461267722241,104,337
669393256313184256,62,313
669375718304980992,632,1179
669371483794317312,148,438
669367896104181761,130,406
669363888236994561,202,558
669359674819481600,103,332
669354382627049472,1095,2392
669353438988365824,228,566
669351434509529089,157,381
669328503091937280,367,907
669327207240699904,102,498
669324657376567296,182,440
669216679721873412,348,1058
669214165781868544,135,385
669203728096960512,408,890
669037058363662336,265,573
669015743032369152,324,651
669006782128353280,209,510
669000397445533696,5525,18698
668994913074286592,191,391
668992363537309700,292,658
668989615043424256,288,596
668988183816871936,389,800
668986018524233728,140,479
668981893510119424,259,483
668979806671884288,294,705
668975677807423489,496,1157
668967877119254528,18,127
668960084974809088,210,620
668955713004314625,63,241
668932921458302977,50,227
668902994700836864,88,276
668892474547511297,126,354
668872652652679168,268,477
668852170888998912,139,409
668826086256599040,112,384
668815180734689280,227,493
668779399630725120,325,628
668655139528511488,189,474
668645506898350081,457,773
668643542311546881,447,788
668641109086707712,466,944
668636665813057536,435,922
668633411083464705,1382,2468
668631377374486528,280,618
668627278264475648,97,281
668625577880875008,111,330
668623201287675904,654,1248
668620235289837568,35,181
668614819948453888,272,545
668587383441514497,922,1478
668567822092664832,46,206
668544745690562560,197,453
668542336805281792,182,403
668537837512433665,61,227
668528771708952576,189,404
668507509523615744,87,279
668496999348633600,114,359
668484198282485761,207,372
668480044826800133,127,397
668466899341221888,442,767
668297328638447616,255,557
668291999406125056,28,213
668286279830867968,118,436
668274247790391296,198,721
668268907921326080,206,485
668256321989451776,518,1153
668248472370458624,408,842
668237644992782336,2425,5450
668226093875376128,85,247
668221241640230912,169,452
668204964695683073,173,489
668190681446379520,171,577
668171859951755264,162,425
668154635664932864,273,440
668142349051129856,238,510
668113020489474048,208,585
667937095915278337,693,1116
667924896115245057,95,264
667915453470232577,46,184
667911425562669056,246,431
667902449697558528,334,760
667886921285246976,908,1647
667885044254572545,400,728
667878741721415682,101,349
667873844930215936,340,553
667866724293877760,901,2717
667861340749471744,69,221
667832474953625600,55,255
667806454573760512,417,931
667801013445750784,82,283
667793409583771648,286,609
667782464991965184,211,363
667773195014021121,44,204
667766675769573376,185,373
667728196545200128,127,325
667724302356258817,269,424
667550904950915073,29,0
667550882905632768,26,0
667549055577362432,1956,5108
667546741521195010,107,303
667544320556335104,459,762
667538891197542400,58,176
667534815156183040,446,718
667530908589760512,206,412
667524857454854144,968,1507
667517642048163840,166,332
667509364010450944,1867,6066
667502640335572993,194,485
667495797102141441,231,458
667491009379606528,190,459
667470559035432960,85,225
667455448082227200,53,171
667453023279554560,74,279
667443425659232256,489,682
667437278097252352,198,396
667435689202614272,76,266
667405339315146752,197,411
667393430834667520,50,168
667369227918143488,145,328
667211855547486208,210,425
667200525029539841,228,545
667192066997374976,86,332
667188689915760640,331,642
667182792070062081,5275,12544
667177989038297088,48,166
